prediction_method,iw_threshold,seed,n_source,n_target,n_val_source,n_val_target,h_val_acc,domain_log_odds_clipped_count,source_strength,domain_temperature,domain_source_prior,domain_target_prior,domain_cal_balanced_accuracy,domain_cal_brier,n_source_critic_train_region,n_target_critic_train_region,n_source_critic_select_region,n_target_critic_select_region,iw_error_contribution,target_residual_mass,n_source_a,n_source_b,n_target_a,n_target_b,status,estimate_kind,confidence_bound_available,epsilon,iw_weight_sum,iw_effective_n,iw_weight_max,iw_weight_p50,iw_weight_p95,residual_target_disagreement,residual_error_contribution,error_estimate_raw,accuracy_estimate_raw,lower_bound,output_clipped,critic_epoch,critic_repeat,critic_selection_score,critic_selection_source_disagreement,critic_selection_target_disagreement,dataset,shift,train_method,bound_strategy,dim,src_accuracy,h_full_acc,trg_accuracy,trg_eval_accuracy,split_file,run_id,bound_valid,bound_valid_eval,residual_source_error,residual_source_disagreement,residual_discrepancy,delta,error_upper_bound_raw,max_ts_agree_diff
iw_residual_dis2,2.0,0,6500,33009,1625,8255,0.9144615384615384,0.0,1.0,1.5443768501281738,0.5,0.5,0.6561071872711182,0.21363909542560577,272.0,3222.0,148.0,1683.0,0.07478434442689927,0.3406420351302241,1419.0,206.0,5443.0,2812.0,ok,plugin,False,,1158.305935688716,1023.6519871824203,1.9970509310559075,0.7240063402189273,1.7994346711695064,0.6212660028449503,0.0843019529205601,0.15908629734745938,0.8409137026525406,0.8409137026525406,False,3.0,3.0,0.2271723449230194,0.4121621549129486,0.639334499835968,entity13,1,ERM-aug-rand,features,512,0.9149230718612671,0.9149230718612671,0.689448356628418,0.6898849606513977,splits_entity13_ERM-aug-rand_1_0_b09dc755c62e.npz,b09dc755c62e,False,False,0.1407766990291262,0.5145631067961165,0.10670289604883376,,,
iw_overlap_critic,5.0,0,6500,33009,1625,8255,0.9144615384615384,0.0,1.0,1.5443768501281738,0.5,0.5,0.6561071872711182,0.21363909542560577,1929.0,373.0,964.0,204.0,0.12086170725914054,0.041308298001211385,1612.0,13.0,7914.0,341.0,ok,plugin,False,,1699.0716299890191,985.2820842326189,4.999184570223601,0.822735502499636,2.7466865721272353,0.7536656891495601,0.031132646880678374,0.1519943541398189,0.8480056458601811,0.8480056458601811,False,46.0,6.0,0.4995403289794922,0.2014400213956833,0.7009803652763367,entity13,1,ERM-aug-rand,features,512,0.9149230718612671,0.9149230718612671,0.689448356628418,0.6898849606513977,splits_entity13_ERM-aug-rand_1_0_b09dc755c62e.npz,b09dc755c62e,False,False,,,,,,
iw_residual_dis2,5.0,0,6500,33009,1625,8255,0.9144615384615384,0.0,1.0,1.5443768501281738,0.5,0.5,0.6561071872711182,0.21363909542560577,21.0,373.0,11.0,204.0,0.12086170725914054,0.041308298001211385,1612.0,13.0,7914.0,341.0,ok,plugin,False,,1699.0716299890191,985.2820842326189,4.999184570223601,0.822735502499636,2.7466865721272353,0.8152492668621701,0.02096631412197736,0.14182802138111789,0.8581719786188822,0.8581719786188822,False,0.0,2.0,0.19696968793869019,0.6363636255264282,0.8333333134651184,entity13,1,ERM-aug-rand,features,512,0.9149230718612671,0.9149230718612671,0.689448356628418,0.6898849606513977,splits_entity13_ERM-aug-rand_1_0_b09dc755c62e.npz,b09dc755c62e,False,False,0.23076923076923078,0.5384615384615384,0.2767877284006317,,,
dis2_reference,,0,6500,33009,1625,8255,0.91446153819561,,,,,,,,,,,,,,,,,,ok,dis2_with_correction,True,0.07711571785933785,,,,,,,,0.34680557264630396,0.653194427353696,0.5760787094943582,,49.0,5.0,0.27790170907974243,0.18564102053642273,0.46354272961616516,entity13,1,ERM-aug-rand,features,512,0.9149230718612671,0.9149230718612671,0.689448356628418,0.6898849606513977,splits_entity13_ERM-aug-rand_1_0_b09dc755c62e.npz,b09dc755c62e,True,True,,,,0.01,0.4239212905056418,0.261267110841914
iw_overlap_critic,1.0,0,6500,33009,1625,8255,0.9144615384615384,0.0,1.0,1.9164217710494995,0.5,0.5,0.6483100056648254,0.21706289052963257,1117.0,6946.0,534.0,3540.0,0.01998499975604033,0.7073288915808601,923.0,702.0,2416.0,5839.0,ok,plugin,False,,499.7830519492171,762.286381442196,0.9995041385966337,0.5398122221826823,0.9332909425622338,0.7067991094365473,0.49993943064809204,0.5199244304041324,0.4800755695958676,0.4800755695958676,False,49.0,4.0,0.5397182106971741,0.17384113371372223,0.7135593295097351,entity13,1,ERM-aug-rand,PCA1,512,0.9149230718612671,0.9149230718612671,0.689448356628418,0.6898849606513977,splits_entity13_ERM-aug-rand_1_0_b09dc755c62e.npz,b09dc755c62e,True,True,,,,,,
iw_residual_dis2,1.0,0,6500,33009,1625,8255,0.9144615384615384,0.0,1.0,1.9164217710494995,0.5,0.5,0.6483100056648254,0.21706289052963257,833.0,6946.0,441.0,3540.0,0.01998499975604033,0.7073288915808601,923.0,702.0,2416.0,5839.0,ok,plugin,False,,499.7830519492171,762.286381442196,0.9995041385966337,0.5398122221826823,0.9332909425622338,0.5454701147456756,0.24375643872918257,0.2637414384852229,0.7362585615147771,0.7362585615147771,False,47.0,7.0,0.20309194922447205,0.33786848187446594,0.540960431098938,entity13,1,ERM-aug-rand,PCA1,512,0.9149230718612671,0.9149230718612671,0.689448356628418,0.6898849606513977,splits_entity13_ERM-aug-rand_1_0_b09dc755c62e.npz,b09dc755c62e,False,False,0.12962962962962962,0.33048433048433046,0.21498578426134518,,,
iw_overlap_critic,2.0,0,6500,33009,1625,8255,0.9144615384615384,0.0,1.0,1.9164217710494995,0.5,0.5,0.6483100056648254,0.21706289052963257,1667.0,3026.0,831.0,1577.0,0.07335528783718076,0.31520290732889156,1410.0,215.0,5653.0,2602.0,ok,plugin,False,,1180.6649634281262,1059.4211898383721,1.999001498576854,0.7601324664453165,1.7404544186976196,0.7352036894696388,0.23173834039975771,0.3050936282369385,0.6949063717630615,0.6949063717630615,False,47.0,6.0,0.46580609679222107,0.26406076550483704,0.7298668622970581,entity13,1,ERM-aug-rand,PCA1,512,0.9149230718612671,0.9149230718612671,0.689448356628418,0.6898849606513977,splits_entity13_ERM-aug-rand_1_0_b09dc755c62e.npz,b09dc755c62e,False,False,,,,,,
iw_residual_dis2,2.0,0,6500,33009,1625,8255,0.9144615384615384,0.0,1.0,1.9164217710494995,0.5,0.5,0.6483100056648254,0.21706289052963257,283.0,3026.0,144.0,1577.0,0.07335528783718076,0.31520290732889156,1410.0,215.0,5653.0,2602.0,ok,plugin,False,,1180.6649634281262,1059.4211898383721,1.999001498576854,0.7601324664453165,1.7404544186976196,0.5864719446579554,0.07930133956868987,0.15265662740587063,0.8473433725941294,0.8473433725941294,False,15.0,12.0,0.2386387288570404,0.3333333432674408,0.5719720721244812,entity13,1,ERM-aug-rand,PCA1,512,0.9149230718612671,0.9149230718612671,0.689448356628418,0.6898849606513977,splits_entity13_ERM-aug-rand_1_0_b09dc755c62e.npz,b09dc755c62e,False,False,0.13488372093023257,0.4697674418604651,0.11670450279749028,,,
iw_overlap_critic,5.0,0,6500,33009,1625,8255,0.9144615384615384,0.0,1.0,1.9164217710494995,0.5,0.5,0.6483100056648254,0.21706289052963257,1933.0,317.0,966.0,168.0,0.11959470801043094,0.03416111447607511,1609.0,16.0,7973.0,282.0,ok,plugin,False,,1732.662368325918,1018.2697231142475,4.933803927014775,0.8542333722259353,2.7129089458250006,0.8262411347517731,0.02822531798909752,0.14782002599952845,0.8521799740004715,0.8521799740004715,False,49.0,3.0,0.49093714356422424,0.30668190121650696,0.7976190447807312,entity13,1,ERM-aug-rand,PCA1,512,0.9149230718612671,0.9149230718612671,0.689448356628418,0.6898849606513977,splits_entity13_ERM-aug-rand_1_0_b09dc755c62e.npz,b09dc755c62e,False,False,,,,,,
iw_residual_dis2,5.0,0,6500,33009,1625,8255,0.9144615384615384,0.0,1.0,1.9164217710494995,0.5,0.5,0.6483100056648254,0.21706289052963257,17.0,317.0,9.0,168.0,0.11959470801043094,0.03416111447607511,1609.0,16.0,7973.0,282.0,ok,plugin,False,,1732.662368325918,1018.2697231142475,4.933803927014775,0.8542333722259353,2.7129089458250006,0.7978723404255319,0.012310720775287705,0.13190542878571865,0.8680945712142814,0.8680945712142814,False,5.0,24.0,0.311507910490036,0.4444444477558136,0.7559523582458496,entity13,1,ERM-aug-rand,PCA1,512,0.9149230718612671,0.9149230718612671,0.689448356628418,0.6898849606513977,splits_entity13_ERM-aug-rand_1_0_b09dc755c62e.npz,b09dc755c62e,False,False,0.125,0.5625,0.2353723404255319,,,
dis2_reference,,0,6500,33009,1625,8255,0.91446153819561,,,,,,,,,,,,,,,,,,ok,dis2_with_correction,True,0.07711571785933785,,,,,,,,0.4123755302477576,0.5876244697522424,0.5105087518929046,,48.0,6.0,0.33091437816619873,0.25846153497695923,0.589375913143158,entity13,1,ERM-aug-rand,PCA1,512,0.9149230718612671,0.9149230718612671,0.689448356628418,0.6898849606513977,splits_entity13_ERM-aug-rand_1_0_b09dc755c62e.npz,b09dc755c62e,True,True,,,,0.01,0.48949124810709543,0.32683706844336763
iw_overlap_critic,1.0,0,6500,33009,1625,8255,0.9144615384615384,0.0,1.0,1.159280776977539,0.5,0.5,0.6423659324645996,0.2207222878932953,1171.0,6759.0,561.0,3423.0,0.021932807751676827,0.6938824954572986,978.0,647.0,2527.0,5728.0,ok,plugin,False,,519.9416629724521,788.6375093989807,0.9986300559429192,0.5286634339578584,0.9444716981655716,0.7005935754189944,0.48612961841308294,0.5080624261647597,0.4919375738352403,0.4919375738352403,False,47.0,1.0,0.5141782760620117,0.18959030508995056,0.7037686109542847,entity13,1,ERM-aug-rand,PCA4,128,0.9149230718612671,0.9149230718612671,0.689448356628418,0.6898849606513977,splits_entity13_ERM-aug-rand_1_0_b09dc755c62e.npz,b09dc755c62e,True,True,,,,,,
iw_residual_dis2,1.0,0,6500,33009,1625,8255,0.9144615384615384,0.0,1.0,1.159280776977539,0.5,0.5,0.6423659324645996,0.2207222878932953,779.0,6759.0,414.0,3423.0,0.021932807751676827,0.6938824954572986,978.0,647.0,2527.0,5728.0,ok,plugin,False,,519.9416629724521,788.6375093989807,0.9986300559429192,0.5286634339578584,0.9444716981655716,0.48393854748603354,0.21353589272390774,0.23546870047558457,0.7645312995244155,0.7645312995244155,False,42.0,15.0,0.19831320643424988,0.28985506296157837,0.48816826939582825,entity13,1,ERM-aug-rand,PCA4,128,0.9149230718612671,0.9149230718612671,0.689448356628418,0.6898849606513977,splits_entity13_ERM-aug-rand_1_0_b09dc755c62e.npz,b09dc755c62e,False,False,0.13601236476043277,0.312210200927357,0.17172834655867653,,,
iw_overlap_critic,2.0,0,6500,33009,1625,8255,0.9144615384615384,0.0,1.0,1.159280776977539,0.5,0.5,0.6423659324645996,0.2207222878932953,1751.0,2476.0,862.0,1284.0,0.07728120573708917,0.26408237431859477,1457.0,168.0,6075.0,2180.0,ok,plugin,False,,1190.8695189570194,1074.98458004824,1.9989264448191875,0.7466017912814806,1.7460908381316966,0.7444954128440368,0.19660811629315567,0.27388932203024485,0.7261106779697551,0.7261106779697551,False,49.0,23.0,0.4831061363220215,0.2544327974319458,0.7375389337539673,entity13,1,ERM-aug-rand,PCA4,128,0.9149230718612671,0.9149230718612671,0.689448356628418,0.6898849606513977,splits_entity13_ERM-aug-rand_1_0_b09dc755c62e.npz,b09dc755c62e,False,False,,,,,,
iw_residual_dis2,2.0,0,6500,33009,1625,8255,0.9144615384615384,0.0,1.0,1.159280776977539,0.5,0.5,0.6423659324645996,0.2207222878932953,199.0,2476.0,113.0,1284.0,0.07728120573708917,0.26408237431859477,1457.0,168.0,6075.0,2180.0,ok,plugin,False,,1190.8695189570194,1074.98458004824,1.9989264448191875,0.7466017912814806,1.7460908381316966,0.7151376146788991,0.03952294424735371,0.11680414998444288,0.8831958500155571,0.8831958500155571,False,10.0,17.0,0.15113168954849243,0.5840708017349243,0.7352024912834167,entity13,1,ERM-aug-rand,PCA4,128,0.9149230718612671,0.9149230718612671,0.689448356628418,0.6898849606513977,splits_entity13_ERM-aug-rand_1_0_b09dc755c62e.npz,b09dc755c62e,False,False,0.16071428571428573,0.7261904761904762,-0.011052861511577028,,,
iw_overlap_critic,5.0,0,6500,33009,1625,8255,0.9144615384615384,0.0,1.0,1.159280776977539,0.5,0.5,0.6423659324645996,0.2207222878932953,1946.0,96.0,973.0,52.0,0.12116289072028688,0.009569957601453665,1620.0,5.0,8176.0,79.0,ok,plugin,False,,1620.5131431159507,1045.6680258055148,4.9780459492838816,0.8215371485037071,2.4445528280430313,0.8734177215189873,0.008358570563294974,0.12952146128358186,0.8704785387164181,0.8704785387164181,False,48.0,8.0,0.6249960660934448,0.31731167435646057,0.942307710647583,entity13,1,ERM-aug-rand,PCA4,128,0.9149230718612671,0.9149230718612671,0.689448356628418,0.6898849606513977,splits_entity13_ERM-aug-rand_1_0_b09dc755c62e.npz,b09dc755c62e,False,False,,,,,,
iw_residual_dis2,5.0,0,6500,33009,1625,8255,0.9144615384615384,0.0,1.0,1.159280776977539,0.5,0.5,0.6423659324645996,0.2207222878932953,4.0,96.0,2.0,52.0,0.12116289072028688,0.009569957601453665,1620.0,5.0,8176.0,79.0,ok,plugin,False,,1620.5131431159507,1045.6680258055148,4.9780459492838816,0.8215371485037071,2.4445528280430313,0.8734177215189873,-0.0012113870381586919,0.11995150368212819,0.8800484963178719,0.8800484963178719,False,0.0,29.0,0.8653846383094788,0.0,0.8653846383094788,entity13,1,ERM-aug-rand,PCA4,128,0.9149230718612671,0.9149230718612671,0.689448356628418,0.6898849606513977,splits_entity13_ERM-aug-rand_1_0_b09dc755c62e.npz,b09dc755c62e,False,False,0.0,1.0,-0.12658227848101267,,,
dis2_reference,,0,6500,33009,1625,8255,0.91446153819561,,,,,,,,,,,,,,,,,,ok,dis2_with_correction,True,0.07711571785933785,,,,,,,,0.36830042425139176,0.6316995757486082,0.5545838578892703,,39.0,23.0,0.2976403534412384,0.22871795296669006,0.5263583064079285,entity13,1,ERM-aug-rand,PCA4,128,0.9149230718612671,0.9149230718612671,0.689448356628418,0.6898849606513977,splits_entity13_ERM-aug-rand_1_0_b09dc755c62e.npz,b09dc755c62e,True,True,,,,0.01,0.4454161421107296,0.2827619624470018
iw_overlap_critic,1.0,0,6500,33009,1625,8255,0.9144615384615384,0.0,1.0,1.1389461755752563,0.5,0.5,0.6153496503829956,0.23019717633724213,1183.0,6415.0,544.0,3227.0,0.021868551647908,0.6513628104179285,998.0,627.0,2878.0,5377.0,ok,plugin,False,,607.9594008584857,874.9770132393794,0.9991063661048797,0.6262633051660531,0.9462707646615909,0.599218895294774,0.3903089036947305,0.4121774553426385,0.5878225446573615,0.5878225446573615,False,49.0,0.0,0.43771690130233765,0.15819263458251953,0.5959095358848572,entity13,1,ERM-aug-rand,PCA16,32,0.9149230718612671,0.9149230718612671,0.689448356628418,0.6898849606513977,splits_entity13_ERM-aug-rand_1_0_b09dc755c62e.npz,b09dc755c62e,True,True,,,,,,
iw_residual_dis2,1.0,0,6500,33009,1625,8255,0.9144615384615384,0.0,1.0,1.1389461755752563,0.5,0.5,0.6153496503829956,0.23019717633724213,767.0,6415.0,431.0,3227.0,0.021868551647908,0.6513628104179285,998.0,627.0,2878.0,5377.0,ok,plugin,False,,607.9594008584857,874.9770132393794,0.9991063661048797,0.6262633051660531,0.9462707646615909,0.4790775525385903,0.17907971293798064,0.20094826458588863,0.7990517354141113,0.7990517354141113,False,40.0,23.0,0.16417309641838074,0.3248259723186493,0.48899906873703003,entity13,1,ERM-aug-rand,PCA16,32,0.9149230718612671,0.9149230718612671,0.689448356628418,0.6898849606513977,splits_entity13_ERM-aug-rand_1_0_b09dc755c62e.npz,b09dc755c62e,False,False,0.14354066985645933,0.34768740031897927,0.13139015221961103,,,
iw_overlap_critic,2.0,0,6500,33009,1625,8255,0.9144615384615384,0.0,1.0,1.1389461755752563,0.5,0.5,0.6153496503829956,0.23019717633724213,1826.0,1524.0,890.0,774.0,0.08460804320607569,0.15118110236220472,1514.0,111.0,7007.0,1248.0,ok,plugin,False,,1322.405563643798,1206.0735205254177,1.9870910434219233,0.8018637523155419,1.7346516389920867,0.7572115384615384,0.11447607510599636,0.19908411831207207,0.8009158816879279,0.8009158816879279,False,49.0,6.0,0.481370747089386,0.2847791314125061,0.7661498785018921,entity13,1,ERM-aug-rand,PCA16,32,0.9149230718612671,0.9149230718612671,0.689448356628418,0.6898849606513977,splits_entity13_ERM-aug-rand_1_0_b09dc755c62e.npz,b09dc755c62e,False,False,,,,,,
iw_residual_dis2,2.0,0,6500,33009,1625,8255,0.9144615384615384,0.0,1.0,1.1389461755752563,0.5,0.5,0.6153496503829956,0.23019717633724213,124.0,1524.0,85.0,774.0,0.08460804320607569,0.15118110236220472,1514.0,111.0,7007.0,1248.0,ok,plugin,False,,1322.405563643798,1206.0735205254177,1.9870910434219233,0.8018637523155419,1.7346516389920867,0.5120192307692307,0.033823890516803894,0.11843193372287958,0.8815680662771204,0.8815680662771204,False,38.0,17.0,0.1677306592464447,0.3529411852359772,0.5206718444824219,entity13,1,ERM-aug-rand,PCA16,32,0.9149230718612671,0.9149230718612671,0.689448356628418,0.6898849606513977,splits_entity13_ERM-aug-rand_1_0_b09dc755c62e.npz,b09dc755c62e,False,False,0.15315315315315314,0.44144144144144143,0.0705777893277893,,,
iw_overlap_critic,5.0,0,6500,33009,1625,8255,0.9144615384615384,0.0,1.0,1.1389461755752563,0.5,0.5,0.6153496503829956,0.23019717633724213,1950.0,10.0,973.0,9.0,0.1117633333697526,0.0010902483343428226,1623.0,2.0,8246.0,9.0,ok,plugin,False,,1602.4943083302812,1162.7658627735937,4.639960875763603,0.8425106250838035,2.137568178134127,0.7777777777777778,0.0008479709267110843,0.11261130429646368,0.8873886957035363,0.8873886957035363,False,49.0,20.0,0.6692066788673401,0.3307933211326599,1.0,entity13,1,ERM-aug-rand,PCA16,32,0.9149230718612671,0.9149230718612671,0.689448356628418,0.6898849606513977,splits_entity13_ERM-aug-rand_1_0_b09dc755c62e.npz,b09dc755c62e,False,False,,,,,,
iw_residual_dis2,5.0,0,6500,33009,1625,8255,0.9144615384615384,0.0,1.0,1.1389461755752563,0.5,0.5,0.6153496503829956,0.23019717633724213,0.0,10.0,2.0,9.0,0.1117633333697526,0.0010902483343428226,1623.0,2.0,8246.0,9.0,unsupported_critic_region,plugin,False,,1602.4943083302812,1162.7658627735937,4.639960875763603,0.8425106250838035,2.137568178134127,,,,,,,,,,,,entity13,1,ERM-aug-rand,PCA16,32,0.9149230718612671,0.9149230718612671,0.689448356628418,0.6898849606513977,splits_entity13_ERM-aug-rand_1_0_b09dc755c62e.npz,b09dc755c62e,,,,,,,,
dis2_reference,,0,6500,33009,1625,8255,0.91446153819561,,,,,,,,,,,,,,,,,,ok,dis2_with_correction,True,0.07711571785933785,,,,,,,,0.332317383669926,0.667682616330074,0.5905668984707362,,46.0,5.0,0.25114285945892334,0.28410255908966064,0.535245418548584,entity13,1,ERM-aug-rand,PCA16,32,0.9149230718612671,0.9149230718612671,0.689448356628418,0.6898849606513977,splits_entity13_ERM-aug-rand_1_0_b09dc755c62e.npz,b09dc755c62e,True,True,,,,0.01,0.4094331015292639,0.24677892186553607
